"Zasebna potovanja po: DESTINACIJA, VRSTA NASTANITVE, MERITVE ,"
"ÈETRTLETJE"

"Slovenija"
" ";"Hoteli in podobni objekti"
" ";" ";"Prenoèitve (v 1000)"
" ";" ";" ";"2013Q3";7.1
" ";" ";" ";"2013Q4";N
" ";" ";" ";"2014Q1";N
" ";" ";" ";"2014Q2";3.6M
" ";" ";" ";"2014Q3";6.5
" ";" ";" ";"2014Q4";N
" ";" ";" ";"2015Q1";N
" ";" ";" ";"2015Q2";3.8M
" ";" ";" ";"2015Q3";8.7
" ";" ";" ";"2015Q4";N
" ";" ";" ";"2016Q1";N
" ";" ";" ";"2016Q2";4.7M
" ";" ";" ";"2016Q3";8.0
" ";" ";" ";"2016Q4";N
" ";"Druge najete nastanitvene zmogljivosti"
" ";" ";"Prenoèitve (v 1000)"
" ";" ";" ";"2006Q1";252M
" ";" ";" ";"2006Q2";304
" ";" ";" ";"2006Q3";3536
" ";" ";" ";"2006Q4";196
" ";" ";" ";"2007Q1";274M
" ";" ";" ";"2007Q2";328M
" ";" ";" ";"2007Q3";3737
" ";" ";" ";"2007Q4";200
" ";" ";" ";"2008Q1";294M
" ";" ";" ";"2008Q2";352
" ";" ";" ";"2008Q3";2932
" ";" ";" ";"2008Q4";191
" ";" ";" ";"2009Q1";299M
" ";" ";" ";"2009Q2";321M
" ";" ";" ";"2009Q3";2594
" ";" ";" ";"2009Q4";235
" ";" ";" ";"2010Q1";456
" ";" ";" ";"2010Q2";467
" ";" ";" ";"2010Q3";3269
" ";" ";" ";"2010Q4";158M
" ";" ";" ";"2011Q1";282M
" ";" ";" ";"2011Q2";442
" ";" ";" ";"2011Q3";3368
" ";" ";" ";"2011Q4";280
" ";" ";" ";"2012Q1";376M
" ";" ";" ";"2012Q2";524
" ";" ";" ";"2012Q3";2752
" ";" ";" ";"2012Q4";195M
" ";" ";" ";"2013Q1";340M
" ";" ";" ";"2013Q2";353M
" ";" ";" ";"2013Q3";2816
" ";" ";" ";"2013Q4";232M
" ";" ";" ";"2014Q1";350M
" ";" ";" ";"2014Q2";598
" ";" ";" ";"2014Q3";2789
" ";" ";" ";"2014Q4";264M
" ";" ";" ";"2015Q1";352M
" ";" ";" ";"2015Q2";699
" ";" ";" ";"2015Q3";3406
" ";" ";" ";"2015Q4";245M
" ";" ";" ";"2016Q1";521M
" ";" ";" ";"2016Q2";394M
" ";" ";" ";"2016Q3";3537
" ";" ";" ";"2016Q4";291M
" ";" ";"Povpreèno število prenoèitev"
" ";" ";" ";"2006Q1";3.9M
" ";" ";" ";"2006Q2";3.8
" ";" ";" ";"2006Q3";8.3
" ";" ";" ";"2006Q4";4.3
" ";" ";" ";"2007Q1";5.8M
" ";" ";" ";"2007Q2";4.9M
" ";" ";" ";"2007Q3";8.8
" ";" ";" ";"2007Q4";4.7
" ";" ";" ";"2008Q1";4.8M
" ";" ";" ";"2008Q2";5.1
" ";" ";" ";"2008Q3";8.6
" ";" ";" ";"2008Q4";4.2
" ";" ";" ";"2009Q1";5.3M
" ";" ";" ";"2009Q2";4.9M
" ";" ";" ";"2009Q3";8.0
" ";" ";" ";"2009Q4";5.7
" ";" ";" ";"2010Q1";5.7
" ";" ";" ";"2010Q2";4.4
" ";" ";" ";"2010Q3";8.1
" ";" ";" ";"2010Q4";4.0M
" ";" ";" ";"2011Q1";5.1M
" ";" ";" ";"2011Q2";4.6
" ";" ";" ";"2011Q3";8.4
" ";" ";" ";"2011Q4";4.7
" ";" ";" ";"2012Q1";6.9M
" ";" ";" ";"2012Q2";4.7
" ";" ";" ";"2012Q3";8.1
" ";" ";" ";"2012Q4";4.8M
" ";" ";" ";"2013Q1";4.2M
" ";" ";" ";"2013Q2";5.0M
" ";" ";" ";"2013Q3";8.1
" ";" ";" ";"2013Q4";5.4M
" ";" ";" ";"2014Q1";5.9M
" ";" ";" ";"2014Q2";6.0
" ";" ";" ";"2014Q3";7.7
" ";" ";" ";"2014Q4";5.5M
" ";" ";" ";"2015Q1";6.0M
" ";" ";" ";"2015Q2";5.1
" ";" ";" ";"2015Q3";7.7
" ";" ";" ";"2015Q4";4.9M
" ";" ";" ";"2016Q1";7.4M
" ";" ";" ";"2016Q2";4.6M
" ";" ";" ";"2016Q3";8.3
" ";" ";" ";"2016Q4";5.0M
" ";"Lastno poèitniško bivališèe"
" ";" ";"Prenoèitve (v 1000)"
" ";" ";" ";"2006Q1";51M
" ";" ";" ";"2006Q2";340
" ";" ";" ";"2006Q3";1208
" ";" ";" ";"2006Q4";177
" ";" ";" ";"2007Q1";80M
" ";" ";" ";"2007Q2";184M
" ";" ";" ";"2007Q3";945
" ";" ";" ";"2007Q4";139M
" ";" ";" ";"2008Q1";198M
" ";" ";" ";"2008Q2";437
" ";" ";" ";"2008Q3";654
" ";" ";" ";"2008Q4";174
" ";" ";" ";"2009Q1";75M
" ";" ";" ";"2009Q2";324
" ";" ";" ";"2009Q3";1893
" ";" ";" ";"2009Q4";87M
" ";" ";" ";"2010Q1";121M
" ";" ";" ";"2010Q2";503
" ";" ";" ";"2010Q3";1054
" ";" ";" ";"2010Q4";73M
" ";" ";" ";"2011Q1";66M
" ";" ";" ";"2011Q2";477
" ";" ";" ";"2011Q3";1970
" ";" ";" ";"2011Q4";168
" ";" ";" ";"2012Q1";N
" ";" ";" ";"2012Q2";279M
" ";" ";" ";"2012Q3";804M
" ";" ";" ";"2012Q4";80M
" ";" ";" ";"2013Q1";N
" ";" ";" ";"2013Q2";362M
" ";" ";" ";"2013Q3";894M
" ";" ";" ";"2013Q4";214M
" ";" ";" ";"2014Q1";N
" ";" ";" ";"2014Q2";527M
" ";" ";" ";"2014Q3";1071M
" ";" ";" ";"2014Q4";160M
" ";" ";" ";"2015Q1";N
" ";" ";" ";"2015Q2";415M
" ";" ";" ";"2015Q3";1920M
" ";" ";" ";"2015Q4";N
" ";" ";" ";"2016Q1";N
" ";" ";" ";"2016Q2";361M
" ";" ";" ";"2016Q3";1319M
" ";" ";" ";"2016Q4";99M
" ";" ";"Povpreèno število prenoèitev"
" ";" ";" ";"2006Q1";2.0M
" ";" ";" ";"2006Q2";2.9
" ";" ";" ";"2006Q3";5.8
" ";" ";" ";"2006Q4";4.8
" ";" ";" ";"2007Q1";2.5M
" ";" ";" ";"2007Q2";3.4M
" ";" ";" ";"2007Q3";5.3
" ";" ";" ";"2007Q4";3.8M
" ";" ";" ";"2008Q1";5.3M
" ";" ";" ";"2008Q2";4.0
" ";" ";" ";"2008Q3";5.7
" ";" ";" ";"2008Q4";3.0
" ";" ";" ";"2009Q1";2.8M
" ";" ";" ";"2009Q2";3.2
" ";" ";" ";"2009Q3";7.4
" ";" ";" ";"2009Q4";5.2M
" ";" ";" ";"2010Q1";2.3M
" ";" ";" ";"2010Q2";2.7
" ";" ";" ";"2010Q3";4.2
" ";" ";" ";"2010Q4";3.0M
" ";" ";" ";"2011Q1";2.3M
" ";" ";" ";"2011Q2";3.2
" ";" ";" ";"2011Q3";7.5
" ";" ";" ";"2011Q4";3.3
" ";" ";" ";"2012Q1";N
" ";" ";" ";"2012Q2";2.8M
" ";" ";" ";"2012Q3";6.1M
" ";" ";" ";"2012Q4";3.3M
" ";" ";" ";"2013Q1";N
" ";" ";" ";"2013Q2";3.9M
" ";" ";" ";"2013Q3";4.8M
" ";" ";" ";"2013Q4";4.4M
" ";" ";" ";"2014Q1";N
" ";" ";" ";"2014Q2";3.3M
" ";" ";" ";"2014Q3";4.9M
" ";" ";" ";"2014Q4";4.0M
" ";" ";" ";"2015Q1";N
" ";" ";" ";"2015Q2";4.0M
" ";" ";" ";"2015Q3";6.5M
" ";" ";" ";"2015Q4";N
" ";" ";" ";"2016Q1";N
" ";" ";" ";"2016Q2";3.3M
" ";" ";" ";"2016Q3";6.0M
" ";" ";" ";"2016Q4";4.4M
" ";"Pri sorodnikih ali prijateljih"
" ";" ";"Prenoèitve (v 1000)"
" ";" ";" ";"2006Q1";356
" ";" ";" ";"2006Q2";564
" ";" ";" ";"2006Q3";1372
" ";" ";" ";"2006Q4";417
" ";" ";" ";"2007Q1";188M
" ";" ";" ";"2007Q2";228
" ";" ";" ";"2007Q3";1153
" ";" ";" ";"2007Q4";339
" ";" ";" ";"2008Q1";318
" ";" ";" ";"2008Q2";515
" ";" ";" ";"2008Q3";1266
" ";" ";" ";"2008Q4";401
" ";" ";" ";"2009Q1";759
" ";" ";" ";"2009Q2";341
" ";" ";" ";"2009Q3";1274
" ";" ";" ";"2009Q4";308
" ";" ";" ";"2010Q1";216M
" ";" ";" ";"2010Q2";453
" ";" ";" ";"2010Q3";1693
" ";" ";" ";"2010Q4";216
" ";" ";" ";"2011Q1";195M
" ";" ";" ";"2011Q2";416
" ";" ";" ";"2011Q3";1271
" ";" ";" ";"2011Q4";367
" ";" ";" ";"2012Q1";222M
" ";" ";" ";"2012Q2";364M
" ";" ";" ";"2012Q3";1371
" ";" ";" ";"2012Q4";294
" ";" ";" ";"2013Q1";333M
" ";" ";" ";"2013Q2";536M
" ";" ";" ";"2013Q3";1244
" ";" ";" ";"2013Q4";307
" ";" ";" ";"2014Q1";331M
" ";" ";" ";"2014Q2";441M
" ";" ";" ";"2014Q3";1076
" ";" ";" ";"2014Q4";426
" ";" ";" ";"2015Q1";336M
" ";" ";" ";"2015Q2";470M
" ";" ";" ";"2015Q3";1280
" ";" ";" ";"2015Q4";280M
" ";" ";" ";"2016Q1";288M
" ";" ";" ";"2016Q2";700M
" ";" ";" ";"2016Q3";1585
" ";" ";" ";"2016Q4";545
" ";" ";"Povpreèno število prenoèitev"
" ";" ";" ";"2006Q1";4.9
" ";" ";" ";"2006Q2";4.5
" ";" ";" ";"2006Q3";7.4
" ";" ";" ";"2006Q4";4.5
" ";" ";" ";"2007Q1";3.0M
" ";" ";" ";"2007Q2";3.2
" ";" ";" ";"2007Q3";7.3
" ";" ";" ";"2007Q4";4.0
" ";" ";" ";"2008Q1";4.2
" ";" ";" ";"2008Q2";6.2
" ";" ";" ";"2008Q3";7.8
" ";" ";" ";"2008Q4";4.4
" ";" ";" ";"2009Q1";9.0
" ";" ";" ";"2009Q2";4.3
" ";" ";" ";"2009Q3";6.5
" ";" ";" ";"2009Q4";3.7
" ";" ";" ";"2010Q1";3.8M
" ";" ";" ";"2010Q2";3.2
" ";" ";" ";"2010Q3";9.7
" ";" ";" ";"2010Q4";4.1
" ";" ";" ";"2011Q1";3.9M
" ";" ";" ";"2011Q2";3.9
" ";" ";" ";"2011Q3";6.2
" ";" ";" ";"2011Q4";4.7
" ";" ";" ";"2012Q1";7.0M
" ";" ";" ";"2012Q2";3.2M
" ";" ";" ";"2012Q3";6.2
" ";" ";" ";"2012Q4";3.7
" ";" ";" ";"2013Q1";4.5M
" ";" ";" ";"2013Q2";4.3M
" ";" ";" ";"2013Q3";5.6
" ";" ";" ";"2013Q4";4.4
" ";" ";" ";"2014Q1";4.5M
" ";" ";" ";"2014Q2";4.7M
" ";" ";" ";"2014Q3";7.4
" ";" ";" ";"2014Q4";4.0
" ";" ";" ";"2015Q1";6.7M
" ";" ";" ";"2015Q2";4.4M
" ";" ";" ";"2015Q3";7.8
" ";" ";" ";"2015Q4";4.7M
" ";" ";" ";"2016Q1";5.5M
" ";" ";" ";"2016Q2";6.1M
" ";" ";" ";"2016Q3";6.9
" ";" ";" ";"2016Q4";5.3
" ";"Druge nenajete nastanitvene zmogljivosti"
" ";" ";"Prenoèitve (v 1000)"
" ";" ";" ";"2006Q1";N
" ";" ";" ";"2006Q2";N
" ";" ";" ";"2006Q3";N
" ";" ";" ";"2006Q4";15M
" ";" ";" ";"2007Q1";N
" ";" ";" ";"2007Q2";-
" ";" ";" ";"2007Q3";N
" ";" ";" ";"2007Q4";N
" ";" ";" ";"2008Q1";N
" ";" ";" ";"2008Q2";N
" ";" ";" ";"2008Q3";N
" ";" ";" ";"2008Q4";N
" ";" ";" ";"2009Q1";-
" ";" ";" ";"2009Q2";N
" ";" ";" ";"2009Q3";N
" ";" ";" ";"2009Q4";N
" ";" ";" ";"2010Q1";-
" ";" ";" ";"2010Q2";N
" ";" ";" ";"2010Q3";N
" ";" ";" ";"2010Q4";N
" ";" ";" ";"2011Q1";N
" ";" ";" ";"2011Q2";N
" ";" ";" ";"2011Q3";N
" ";" ";" ";"2011Q4";N
" ";" ";" ";"2012Q1";-
" ";" ";" ";"2012Q2";N
" ";" ";" ";"2012Q3";N
" ";" ";" ";"2012Q4";N
" ";" ";" ";"2013Q1";N
" ";" ";" ";"2013Q2";N
" ";" ";" ";"2013Q3";N
" ";" ";" ";"2013Q4";N
" ";" ";" ";"2014Q1";N
" ";" ";" ";"2014Q2";N
" ";" ";" ";"2014Q3";N
" ";" ";" ";"2014Q4";N
" ";" ";" ";"2015Q1";-
" ";" ";" ";"2015Q2";N
" ";" ";" ";"2015Q3";N
" ";" ";" ";"2015Q4";N
" ";" ";" ";"2016Q1";N
" ";" ";" ";"2016Q2";N
" ";" ";" ";"2016Q3";N
" ";" ";" ";"2016Q4";N
" ";" ";"Povpreèno število prenoèitev"
" ";" ";" ";"2006Q1";N
" ";" ";" ";"2006Q2";N
" ";" ";" ";"2006Q3";N
" ";" ";" ";"2006Q4";3.0M
" ";" ";" ";"2007Q1";N
" ";" ";" ";"2007Q2";-
" ";" ";" ";"2007Q3";N
" ";" ";" ";"2007Q4";N
" ";" ";" ";"2008Q1";N
" ";" ";" ";"2008Q2";N
" ";" ";" ";"2008Q3";N
" ";" ";" ";"2008Q4";N
" ";" ";" ";"2009Q1";-
" ";" ";" ";"2009Q2";N
" ";" ";" ";"2009Q3";N
" ";" ";" ";"2009Q4";N
" ";" ";" ";"2010Q1";-
" ";" ";" ";"2010Q2";N
" ";" ";" ";"2010Q3";N
" ";" ";" ";"2010Q4";N
" ";" ";" ";"2011Q1";N
" ";" ";" ";"2011Q2";N
" ";" ";" ";"2011Q3";N
" ";" ";" ";"2011Q4";N
" ";" ";" ";"2012Q1";-
" ";" ";" ";"2012Q2";N
" ";" ";" ";"2012Q3";N
" ";" ";" ";"2012Q4";N
" ";" ";" ";"2013Q1";N
" ";" ";" ";"2013Q2";N
" ";" ";" ";"2013Q3";N
" ";" ";" ";"2013Q4";N
" ";" ";" ";"2014Q1";N
" ";" ";" ";"2014Q2";N
" ";" ";" ";"2014Q3";N
" ";" ";" ";"2014Q4";N
" ";" ";" ";"2015Q1";-
" ";" ";" ";"2015Q2";N
" ";" ";" ";"2015Q3";N
" ";" ";" ";"2015Q4";N
" ";" ";" ";"2016Q1";N
" ";" ";" ";"2016Q2";N
" ";" ";" ";"2016Q3";N
" ";" ";" ";"2016Q4";N

"Vir: Statistièni urad Republike Slovenije "
" "
"Podatki so ocene, pridobljene z anketo, na vzorcu, ki predstavlja "
"celotno populacijo prebivalcev Slovenije, starih 15 let ali veè."

"Povezane vsebine: "
" "
"- (seznam "
"HREF=http://www.stat.si/statweb/Common/PrikaziDokument.ashx?IdDatotek-"
"e=8262 target=_blank) Metodološka pojasnila "

"Seštevki se zaradi zaokroževanja vedno ne ujemajo."

